hcp_id,date_id,brand_code,trx_cnt,nrx_cnt
2000000030,20251201,GAZYVA,17,6
3000000001,20240801,GAZYVA,7,2
3000000001,20240901,GAZYVA,22,7
3000000001,20241001,GAZYVA,5,1
3000000001,20241101,GAZYVA,24,8
3000000001,20241201,GAZYVA,13,3
3000000001,20250101,GAZYVA,21,8
3000000001,20250201,GAZYVA,13,5
3000000001,20250301,GAZYVA,12,5
3000000001,20250401,GAZYVA,27,6
3000000001,20250501,GAZYVA,27,10
3000000001,20250601,GAZYVA,28,6
3000000001,20250701,GAZYVA,28,10
3000000001,20250801,GAZYVA,18,6
3000000001,20250901,GAZYVA,5,1
3000000001,20251001,GAZYVA,17,8
3000000001,20251101,GAZYVA,13,5
3000000001,20251201,GAZYVA,26,6
3000000002,20240801,GAZYVA,25,8
3000000002,20240901,GAZYVA,29,12
3000000002,20241001,GAZYVA,6,1
3000000002,20241101,GAZYVA,25,11
3000000002,20241201,GAZYVA,29,10
3000000002,20250101,GAZYVA,28,11
3000000002,20250201,GAZYVA,25,8
3000000002,20250301,GAZYVA,15,3
3000000002,20250401,GAZYVA,19,8
3000000002,20250501,GAZYVA,8,2
3000000002,20250601,GAZYVA,24,11
3000000002,20250701,GAZYVA,18,7
3000000002,20250801,GAZYVA,6,2
3000000002,20250901,GAZYVA,6,1
3000000002,20251001,GAZYVA,21,8
3000000002,20251101,GAZYVA,6,2
3000000002,20251201,GAZYVA,7,2
3000000003,20240801,GAZYVA,17,4
3000000003,20240901,GAZYVA,10,3
3000000003,20241001,GAZYVA,18,6
3000000003,20241101,GAZYVA,25,11
3000000003,20241201,GAZYVA,14,6
3000000003,20250101,GAZYVA,21,6
3000000003,20250201,GAZYVA,5,1
3000000003,20250301,GAZYVA,5,1
3000000003,20250401,GAZYVA,21,7
3000000003,20250501,GAZYVA,23,11
3000000003,20250601,GAZYVA,23,5
3000000003,20250701,GAZYVA,25,8
3000000003,20250801,GAZYVA,13,2
3000000003,20250901,GAZYVA,18,6
3000000003,20251001,GAZYVA,18,8
3000000003,20251101,GAZYVA,26,6
3000000003,20251201,GAZYVA,24,11
3000000004,20240801,GAZYVA,17,7
3000000004,20240901,GAZYVA,10,4
3000000004,20241001,GAZYVA,17,5
3000000004,20241101,GAZYVA,5,1
3000000004,20241201,GAZYVA,21,5
3000000004,20250101,GAZYVA,5,1
3000000004,20250201,GAZYVA,8,2
3000000004,20250301,GAZYVA,25,10
3000000004,20250401,GAZYVA,10,4
3000000004,20250501,GAZYVA,18,4
3000000004,20250601,GAZYVA,13,3
3000000004,20250701,GAZYVA,11,3
3000000004,20250801,GAZYVA,24,7
3000000004,20250901,GAZYVA,25,6
3000000004,20251001,GAZYVA,13,3
3000000004,20251101,GAZYVA,21,8
3000000004,20251201,GAZYVA,20,9
3000000005,20240801,GAZYVA,7,1
3000000005,20240901,GAZYVA,28,11
3000000005,20241001,GAZYVA,30,11
3000000005,20241101,GAZYVA,26,6
3000000005,20241201,GAZYVA,10,3
3000000005,20250101,GAZYVA,16,4
3000000005,20250201,GAZYVA,24,4
3000000005,20250301,GAZYVA,7,3
3000000005,20250401,GAZYVA,9,4
3000000005,20250501,GAZYVA,19,5
3000000005,20250601,GAZYVA,5,1
3000000005,20250701,GAZYVA,13,4
3000000005,20250801,GAZYVA,17,7
3000000005,20250901,GAZYVA,27,5
3000000005,20251001,GAZYVA,24,7
3000000005,20251101,GAZYVA,29,9
3000000005,20251201,GAZYVA,9,4
3000000006,20240801,GAZYVA,14,3
3000000006,20240901,GAZYVA,15,3
3000000006,20241001,GAZYVA,29,13
3000000006,20241101,GAZYVA,14,2
3000000006,20241201,GAZYVA,16,4
3000000006,20250101,GAZYVA,29,9
3000000006,20250201,GAZYVA,21,8
3000000006,20250301,GAZYVA,27,9
3000000006,20250401,GAZYVA,19,8
3000000006,20250501,GAZYVA,29,13
3000000006,20250601,GAZYVA,26,5
3000000006,20250701,GAZYVA,12,5
3000000006,20250801,GAZYVA,27,7
3000000006,20250901,GAZYVA,21,7
3000000006,20251001,GAZYVA,8,2
3000000006,20251101,GAZYVA,27,10
3000000006,20251201,GAZYVA,20,5
3000000007,20240801,GAZYVA,16,4
3000000007,20240901,GAZYVA,27,8
3000000007,20241001,GAZYVA,9,4
3000000007,20241101,GAZYVA,9,2
3000000007,20241201,GAZYVA,6,1
3000000007,20250101,GAZYVA,30,10
3000000007,20250201,GAZYVA,29,11
3000000007,20250301,GAZYVA,21,6
3000000007,20250401,GAZYVA,23,5
3000000007,20250501,GAZYVA,16,5
3000000007,20250601,GAZYVA,23,10
3000000007,20250701,GAZYVA,26,12
3000000007,20250801,GAZYVA,9,3
3000000007,20250901,GAZYVA,13,3
3000000007,20251001,GAZYVA,21,6
3000000007,20251101,GAZYVA,10,4
3000000007,20251201,GAZYVA,23,8
3000000008,20240801,GAZYVA,5,1
3000000008,20240901,GAZYVA,17,3
3000000008,20241001,GAZYVA,19,9
3000000008,20241101,GAZYVA,23,8
3000000008,20241201,GAZYVA,10,2
3000000008,20250101,GAZYVA,16,5
3000000008,20250201,GAZYVA,23,10
3000000008,20250301,GAZYVA,24,9
3000000008,20250401,GAZYVA,9,3
3000000008,20250501,GAZYVA,28,10
3000000008,20250601,GAZYVA,28,10
3000000008,20250701,GAZYVA,11,3
3000000008,20250801,GAZYVA,22,9
3000000008,20250901,GAZYVA,17,6
3000000008,20251001,GAZYVA,19,7
3000000008,20251101,GAZYVA,19,7
3000000008,20251201,GAZYVA,16,7
3000000009,20240801,GAZYVA,18,3
3000000009,20240901,GAZYVA,8,2
3000000009,20241001,GAZYVA,21,5
3000000009,20241101,GAZYVA,21,10
3000000009,20241201,GAZYVA,30,8
3000000009,20250101,GAZYVA,24,10
3000000009,20250201,GAZYVA,8,2
3000000009,20250301,GAZYVA,24,8
3000000009,20250401,GAZYVA,11,5
3000000009,20250501,GAZYVA,24,5
3000000009,20250601,GAZYVA,9,2
3000000009,20250701,GAZYVA,5,1
3000000009,20250801,GAZYVA,7,2
3000000009,20250901,GAZYVA,6,2
3000000009,20251001,GAZYVA,26,10
3000000009,20251101,GAZYVA,17,4
3000000009,20251201,GAZYVA,24,10
3000000010,20240801,GAZYVA,7,3
3000000010,20240901,GAZYVA,14,5
3000000010,20241001,GAZYVA,26,6
3000000010,20241101,GAZYVA,6,2
3000000010,20241201,GAZYVA,28,13
3000000010,20250101,GAZYVA,7,1
3000000010,20250201,GAZYVA,8,1
3000000010,20250301,GAZYVA,21,9
3000000010,20250401,GAZYVA,20,5
3000000010,20250501,GAZYVA,25,11
3000000010,20250601,GAZYVA,20,4
3000000010,20250701,GAZYVA,23,8
3000000010,20250801,GAZYVA,18,7
3000000010,20250901,GAZYVA,26,8
3000000010,20251001,GAZYVA,10,4
3000000010,20251101,GAZYVA,26,12
3000000010,20251201,GAZYVA,9,2
3000000011,20240801,GAZYVA,5,1
3000000011,20240901,GAZYVA,27,10
3000000011,20241001,GAZYVA,6,2
3000000011,20241101,GAZYVA,12,3
3000000011,20241201,GAZYVA,12,2
3000000011,20250101,GAZYVA,20,9
3000000011,20250201,GAZYVA,18,6
3000000011,20250301,GAZYVA,30,6
3000000011,20250401,GAZYVA,13,4
3000000011,20250501,GAZYVA,24,7
3000000011,20250601,GAZYVA,23,11
3000000011,20250701,GAZYVA,29,10
3000000011,20250801,GAZYVA,6,2
3000000011,20250901,GAZYVA,16,5
3000000011,20251001,GAZYVA,9,4
3000000011,20251101,GAZYVA,7,2
3000000011,20251201,GAZYVA,16,4
3000000012,20240801,GAZYVA,5,1
3000000012,20240901,GAZYVA,18,5
3000000012,20241001,GAZYVA,21,6
3000000012,20241101,GAZYVA,15,7
3000000012,20241201,GAZYVA,9,3
3000000012,20250101,GAZYVA,25,11
3000000012,20250201,GAZYVA,25,12
3000000012,20250301,GAZYVA,14,6
3000000012,20250401,GAZYVA,5,1
3000000012,20250501,GAZYVA,30,14
3000000012,20250601,GAZYVA,20,5
3000000012,20250701,GAZYVA,27,6
3000000012,20250801,GAZYVA,12,5
3000000012,20250901,GAZYVA,26,6
3000000012,20251001,GAZYVA,26,10
3000000012,20251101,GAZYVA,17,3
3000000012,20251201,GAZYVA,6,2
3000000013,20240801,GAZYVA,20,5
3000000013,20240901,GAZYVA,10,2
3000000013,20241001,GAZYVA,16,3
3000000013,20241101,GAZYVA,18,4
3000000013,20241201,GAZYVA,23,9
3000000013,20250101,GAZYVA,10,4
3000000013,20250201,GAZYVA,9,3
3000000013,20250301,GAZYVA,24,10
3000000013,20250401,GAZYVA,23,8
3000000013,20250501,GAZYVA,7,2
3000000013,20250601,GAZYVA,21,7
3000000013,20250701,GAZYVA,11,3
3000000013,20250801,GAZYVA,11,3
3000000013,20250901,GAZYVA,10,4
3000000013,20251001,GAZYVA,14,3
3000000013,20251101,GAZYVA,19,5
3000000013,20251201,GAZYVA,24,4
3000000014,20240801,GAZYVA,13,4
3000000014,20240901,GAZYVA,5,1
3000000014,20241001,GAZYVA,22,7
3000000014,20241101,GAZYVA,9,3
3000000014,20241201,GAZYVA,15,7
3000000014,20250101,GAZYVA,5,2
3000000014,20250201,GAZYVA,20,6
3000000014,20250301,GAZYVA,7,3
3000000014,20250401,GAZYVA,24,5
3000000014,20250501,GAZYVA,20,7
3000000014,20250601,GAZYVA,27,9
3000000014,20250701,GAZYVA,29,14
3000000014,20250801,GAZYVA,7,2
3000000014,20250901,GAZYVA,12,5
3000000014,20251001,GAZYVA,10,4
3000000014,20251101,GAZYVA,23,6
3000000014,20251201,GAZYVA,13,3
3000000015,20240801,GAZYVA,11,5
3000000015,20240901,GAZYVA,6,2
3000000015,20241001,GAZYVA,7,2
3000000015,20241101,GAZYVA,16,5
3000000015,20241201,GAZYVA,16,4
3000000015,20250101,GAZYVA,28,6
3000000015,20250201,GAZYVA,28,12
3000000015,20250301,GAZYVA,15,7
3000000015,20250401,GAZYVA,19,5
3000000015,20250501,GAZYVA,27,11
3000000015,20250601,GAZYVA,17,6
3000000015,20250701,GAZYVA,12,4
3000000015,20250801,GAZYVA,8,3
3000000015,20250901,GAZYVA,6,2
3000000015,20251001,GAZYVA,20,4
3000000015,20251101,GAZYVA,14,2
3000000015,20251201,GAZYVA,12,5
3000000016,20240801,GAZYVA,30,6
3000000016,20240901,GAZYVA,14,4
3000000016,20241001,GAZYVA,14,3
3000000016,20241101,GAZYVA,13,6
3000000016,20241201,GAZYVA,29,7
3000000016,20250101,GAZYVA,30,12
3000000016,20250201,GAZYVA,9,2
3000000016,20250301,GAZYVA,30,10
3000000016,20250401,GAZYVA,26,6
3000000016,20250501,GAZYVA,17,5
3000000016,20250601,GAZYVA,10,4
3000000016,20250701,GAZYVA,28,11
3000000016,20250801,GAZYVA,12,4
3000000016,20250901,GAZYVA,22,8
3000000016,20251001,GAZYVA,26,12
3000000016,20251101,GAZYVA,25,12
3000000016,20251201,GAZYVA,28,5
3000000017,20240801,GAZYVA,19,6
3000000017,20240901,GAZYVA,5,1
3000000017,20241001,GAZYVA,15,3
3000000017,20241101,GAZYVA,27,8
3000000017,20241201,GAZYVA,17,4
3000000017,20250101,GAZYVA,18,7
3000000017,20250201,GAZYVA,11,5
3000000017,20250301,GAZYVA,28,7
3000000017,20250401,GAZYVA,28,9
3000000017,20250501,GAZYVA,11,2
3000000017,20250601,GAZYVA,11,4
3000000017,20250701,GAZYVA,19,5
3000000017,20250801,GAZYVA,5,1
3000000017,20250901,GAZYVA,21,9
3000000017,20251001,GAZYVA,29,12
3000000017,20251101,GAZYVA,18,6
3000000017,20251201,GAZYVA,21,8
3000000018,20240801,GAZYVA,24,8
3000000018,20240901,GAZYVA,6,2
3000000018,20241001,GAZYVA,6,2
3000000018,20241101,GAZYVA,27,6
3000000018,20241201,GAZYVA,27,10
3000000018,20250101,GAZYVA,22,9
3000000018,20250201,GAZYVA,27,10
3000000018,20250301,GAZYVA,14,6
3000000018,20250401,GAZYVA,7,1
3000000018,20250501,GAZYVA,26,11
3000000018,20250601,GAZYVA,9,3
3000000018,20250701,GAZYVA,17,3
3000000018,20250801,GAZYVA,15,5
3000000018,20250901,GAZYVA,22,6
3000000018,20251001,GAZYVA,6,1
3000000018,20251101,GAZYVA,30,9
3000000018,20251201,GAZYVA,10,3
3000000019,20240801,GAZYVA,8,3
3000000019,20240901,GAZYVA,17,3
3000000019,20241001,GAZYVA,19,8
3000000019,20241101,GAZYVA,26,12
3000000019,20241201,GAZYVA,9,1
3000000019,20250101,GAZYVA,12,4
3000000019,20250201,GAZYVA,20,8
3000000019,20250301,GAZYVA,20,6
3000000019,20250401,GAZYVA,13,4
3000000019,20250501,GAZYVA,13,3
3000000019,20250601,GAZYVA,28,11
3000000019,20250701,GAZYVA,30,6
3000000019,20250801,GAZYVA,22,8
3000000019,20250901,GAZYVA,26,11
3000000019,20251001,GAZYVA,25,11
3000000019,20251101,GAZYVA,7,2
3000000019,20251201,GAZYVA,7,2
3000000020,20240801,GAZYVA,28,6
3000000020,20240901,GAZYVA,24,8
3000000020,20241001,GAZYVA,28,7
3000000020,20241101,GAZYVA,13,4
3000000020,20241201,GAZYVA,30,10
3000000020,20250101,GAZYVA,17,8
3000000020,20250201,GAZYVA,9,4
3000000020,20250301,GAZYVA,10,2
3000000020,20250401,GAZYVA,27,11
3000000020,20250501,GAZYVA,17,8
3000000020,20250601,GAZYVA,16,4
3000000020,20250701,GAZYVA,5,1
3000000020,20250801,GAZYVA,17,3
3000000020,20250901,GAZYVA,22,6
3000000020,20251001,GAZYVA,9,2
3000000020,20251101,GAZYVA,22,10
3000000020,20251201,GAZYVA,5,1
3000000021,20240801,GAZYVA,17,6
3000000021,20240901,GAZYVA,6,1
3000000021,20241001,GAZYVA,6,1
3000000021,20241101,GAZYVA,6,1
3000000021,20241201,GAZYVA,12,3
3000000021,20250101,GAZYVA,5,1
3000000021,20250201,GAZYVA,9,3
3000000021,20250301,GAZYVA,25,5
3000000021,20250401,GAZYVA,25,8
3000000021,20250501,GAZYVA,5,1
3000000021,20250601,GAZYVA,23,5
3000000021,20250701,GAZYVA,11,4
3000000021,20250801,GAZYVA,23,5
3000000021,20250901,GAZYVA,10,2
3000000021,20251001,GAZYVA,28,7
3000000021,20251101,GAZYVA,5,1
3000000021,20251201,GAZYVA,9,1
3000000022,20240801,GAZYVA,13,3
3000000022,20240901,GAZYVA,27,7
3000000022,20241001,GAZYVA,19,8
3000000022,20241101,GAZYVA,23,7
3000000022,20241201,GAZYVA,24,7
3000000022,20250101,GAZYVA,8,2
3000000022,20250201,GAZYVA,10,4
3000000022,20250301,GAZYVA,6,1
3000000022,20250401,GAZYVA,27,9
3000000022,20250501,GAZYVA,6,1
3000000022,20250601,GAZYVA,19,5
3000000022,20250701,GAZYVA,20,9
3000000022,20250801,GAZYVA,26,7
3000000022,20250901,GAZYVA,30,8
3000000022,20251001,GAZYVA,25,9
3000000022,20251101,GAZYVA,9,1
3000000022,20251201,GAZYVA,14,5
3000000023,20240801,GAZYVA,24,6
3000000023,20240901,GAZYVA,14,6
3000000023,20241001,GAZYVA,12,4
3000000023,20241101,GAZYVA,8,2
3000000023,20241201,GAZYVA,25,9
3000000023,20250101,GAZYVA,27,9
3000000023,20250201,GAZYVA,17,5
3000000023,20250301,GAZYVA,16,5
3000000023,20250401,GAZYVA,14,6
3000000023,20250501,GAZYVA,14,6
3000000023,20250601,GAZYVA,17,8
3000000023,20250701,GAZYVA,10,4
3000000023,20250801,GAZYVA,24,10
3000000023,20250901,GAZYVA,16,3
3000000023,20251001,GAZYVA,20,7
3000000023,20251101,GAZYVA,6,1
3000000023,20251201,GAZYVA,18,5
3000000024,20240801,GAZYVA,12,5
3000000024,20240901,GAZYVA,18,4
3000000024,20241001,GAZYVA,18,8
3000000024,20241101,GAZYVA,14,5
3000000024,20241201,GAZYVA,5,1
3000000024,20250101,GAZYVA,14,4
3000000024,20250201,GAZYVA,25,6
3000000024,20250301,GAZYVA,18,8
3000000024,20250401,GAZYVA,17,3
3000000024,20250501,GAZYVA,11,3
3000000024,20250601,GAZYVA,7,2
3000000024,20250701,GAZYVA,16,3
3000000024,20250801,GAZYVA,16,7
3000000024,20250901,GAZYVA,26,5
3000000024,20251001,GAZYVA,19,5
3000000024,20251101,GAZYVA,28,10
3000000024,20251201,GAZYVA,7,2
3000000025,20240801,GAZYVA,30,6
3000000025,20240901,GAZYVA,18,3
3000000025,20241001,GAZYVA,21,6
3000000025,20241101,GAZYVA,6,1
3000000025,20241201,GAZYVA,10,2
3000000025,20250101,GAZYVA,7,1
3000000025,20250201,GAZYVA,23,6
3000000025,20250301,GAZYVA,19,7
3000000025,20250401,GAZYVA,6,2
3000000025,20250501,GAZYVA,13,5
3000000025,20250601,GAZYVA,16,4
3000000025,20250701,GAZYVA,26,11
3000000025,20250801,GAZYVA,27,13
3000000025,20250901,GAZYVA,19,7
3000000025,20251001,GAZYVA,15,6
3000000025,20251101,GAZYVA,8,2
3000000025,20251201,GAZYVA,28,6
3000000026,20240801,GAZYVA,25,11
3000000026,20240901,GAZYVA,25,9
3000000026,20241001,GAZYVA,17,5
3000000026,20241101,GAZYVA,28,13
3000000026,20241201,GAZYVA,27,8
3000000026,20250101,GAZYVA,11,3
3000000026,20250201,GAZYVA,17,7
3000000026,20250301,GAZYVA,22,5
3000000026,20250401,GAZYVA,15,6
3000000026,20250501,GAZYVA,20,5
3000000026,20250601,GAZYVA,26,9
3000000026,20250701,GAZYVA,17,6
3000000026,20250801,GAZYVA,5,1
3000000026,20250901,GAZYVA,19,4
3000000026,20251001,GAZYVA,10,4
3000000026,20251101,GAZYVA,28,11
3000000026,20251201,GAZYVA,20,8
3000000027,20240801,GAZYVA,7,2
3000000027,20240901,GAZYVA,12,5
3000000027,20241001,GAZYVA,30,11
3000000027,20241101,GAZYVA,23,5
3000000027,20241201,GAZYVA,5,1
3000000027,20250101,GAZYVA,18,6
3000000027,20250201,GAZYVA,11,2
3000000027,20250301,GAZYVA,9,3
3000000027,20250401,GAZYVA,24,9
3000000027,20250501,GAZYVA,11,4
3000000027,20250601,GAZYVA,9,2
3000000027,20250701,GAZYVA,17,4
3000000027,20250801,GAZYVA,6,1
3000000027,20250901,GAZYVA,22,10
3000000027,20251001,GAZYVA,15,4
3000000027,20251101,GAZYVA,10,4
3000000027,20251201,GAZYVA,30,14
3000000028,20240801,GAZYVA,19,5
3000000028,20240901,GAZYVA,23,9
3000000028,20241001,GAZYVA,13,3
3000000028,20241101,GAZYVA,20,9
3000000028,20241201,GAZYVA,24,11
3000000028,20250101,GAZYVA,10,2
3000000028,20250201,GAZYVA,22,10
3000000028,20250301,GAZYVA,25,6
3000000028,20250401,GAZYVA,9,2
3000000028,20250501,GAZYVA,10,2
3000000028,20250601,GAZYVA,8,2
3000000028,20250701,GAZYVA,5,1
3000000028,20250801,GAZYVA,24,6
3000000028,20250901,GAZYVA,29,12
3000000028,20251001,GAZYVA,21,5
3000000028,20251101,GAZYVA,9,2
3000000028,20251201,GAZYVA,14,4
3000000029,20240801,GAZYVA,7,2
3000000029,20240901,GAZYVA,21,5
3000000029,20241001,GAZYVA,24,4
3000000029,20241101,GAZYVA,26,8
3000000029,20241201,GAZYVA,15,6
3000000029,20250101,GAZYVA,15,6
3000000029,20250201,GAZYVA,27,8
3000000029,20250301,GAZYVA,17,3
3000000029,20250401,GAZYVA,19,5
3000000029,20250501,GAZYVA,23,9
3000000029,20250601,GAZYVA,24,5
3000000029,20250701,GAZYVA,22,10
3000000029,20250801,GAZYVA,8,1
3000000029,20250901,GAZYVA,27,12
3000000029,20251001,GAZYVA,30,8
3000000029,20251101,GAZYVA,12,3
3000000029,20251201,GAZYVA,9,2
3000000030,20240801,GAZYVA,29,9
3000000030,20240901,GAZYVA,25,10
3000000030,20241001,GAZYVA,9,4
3000000030,20241101,GAZYVA,20,6
3000000030,20241201,GAZYVA,19,5
3000000030,20250101,GAZYVA,7,2
3000000030,20250201,GAZYVA,28,9
3000000030,20250301,GAZYVA,6,2
3000000030,20250401,GAZYVA,17,8
3000000030,20250501,GAZYVA,28,9
3000000030,20250601,GAZYVA,30,9
3000000030,20250701,GAZYVA,11,4
3000000030,20250801,GAZYVA,6,1
3000000030,20250901,GAZYVA,30,6
3000000030,20251001,GAZYVA,24,7
3000000030,20251101,GAZYVA,24,8
3000000030,20251201,GAZYVA,14,3
